w,x,y
5.56,-10.24,-263.59
5.22,4.03,91.53
7.05,4.51,139.52
4.59,-11.2,-263.31
5.3,-3.29,-87.79
5.03,10.44,245.31
3.94,1.35,33.95
3.73,-10.3,-210.96
4.04,0.26,24.42
4.38,-2.35,-59.27
6.08,-10.54,-290.0
3.95,3.3,58.51
6.17,1.59,66.2
3.63,2.56,44.37
5.33,7.32,165.82
6.34,13.15,386.16
5.2,-6.16,-142.97
8.36,-0.6,-94.29
4.68,7.05,143.46
4.19,4.61,83.36
6.25,-0.67,-61.78
3.4,-8.77,-162.32
6.51,-1.24,-74.1
6.13,-13.57,-401.8
5.11,-0.28,-43.02
5.61,3.53,89.54
6.0,-5.85,-154.43
4.11,5.21,93.02
4.29,-11.2,-254.13
5.2,-3.64,-92.03
6.37,3.01,93.98
6.96,-1.08,-78.67
7.14,-7.5,-228.53
6.72,2.88,98.14
4.99,5.31,112.05
4.8,-3.02,-75.15
5.22,-2.87,-79.35
7.57,-5.99,-198.1
4.79,-5.0,-109.97
5.63,-1.79,-69.08
4.02,8.53,163.52
5.14,-2.77,-76.57
3.46,0.27,19.87
6.45,-0.47,-61.88
4.43,3.94,76.03
4.06,-1.94,-49.96
4.16,-2.94,-64.43
4.98,-7.2,-162.47
4.86,3.33,73.1
4.81,2.56,60.22
6.01,-1.76,-74.41
3.87,-4.89,-90.88
5.23,-1.36,-57.45
3.76,-4.95,-89.83
3.98,4.5,77.88
4.65,-1.64,-53.5
6.06,-7.36,-194.19
4.15,4.7,84.47
4.64,-8.85,-196.02
4.02,3.09,56.58
6.24,4.58,122.99
5.83,0.09,40.97
5.37,3.16,78.76
4.3,6.35,119.49
5.44,11.87,305.61
5.86,-1.1,-62.47
4.25,3.7,69.29
5.91,-2.25,-80.54
6.17,7.39,189.93
6.81,-2.39,-98.6
5.41,-11.81,-310.59
4.6,-2.94,-70.8
4.86,-4.0,-92.46
4.97,9.94,228.33
5.62,3.07,81.53
4.9,8.92,197.1
3.98,4.22,73.1
6.32,11.79,334.14
5.16,-3.73,-93.01
5.03,2.19,58.09
3.39,-14.46,-332.39
5.67,-4.83,-124.4
5.52,-4.81,-120.76
4.82,-3.83,-88.78
2.43,-2.24,-35.73
3.72,-8.23,-156.68
3.18,-7.31,-123.89
5.36,6.12,137.82
4.78,-9.38,-214.77
5.64,2.05,65.16
4.44,0.19,27.37
3.95,4.27,73.55
5.98,-0.57,-56.86
4.42,1.84,45.29
3.19,5.17,75.89
5.43,-4.82,-119.11
6.71,-2.82,-104.94
4.72,3.57,74.63
6.19,6.75,173.65
4.76,-7.44,-162.87
5.01,-0.03,-39.32
6.57,10.62,301.55
5.56,-1.74,-67.26
7.03,7.42,214.63
5.2,0.94,43.65
5.65,5.92,140.05
4.01,0.89,30.02
3.67,3.22,53.52
5.31,-3.88,-98.54
4.88,1.67,48.92
5.35,8.58,200.09
4.81,-0.62,-43.49
3.43,-6.82,-118.92
4.18,15.5,393.24
4.48,5.16,98.77
5.6,10.52,266.08
5.8,-2.26,-78.91
4.58,-8.76,-191.86
5.45,3.7,89.72
5.46,0.77,44.74
3.71,8.41,153.0
5.26,-0.27,-44.6
3.73,1.28,31.07
5.58,10.88,276.82
5.84,-11.72,-322.35
4.75,-4.77,-104.6
6.23,4.09,112.37
6.4,-1.07,-69.78
4.63,-7.04,-150.39
4.63,0.65,33.83
4.62,1.47,43.01
3.68,2.03,38.5
3.82,-2.95,-59.84
6.73,0.55,58.96
5.4,-1.73,-64.93
3.93,-7.09,-135.49
4.19,6.53,120.81
5.6,3.13,82.3
5.11,6.23,134.57
4.9,2.17,55.89
3.67,2.31,41.81
2.94,-3.37,-53.88
5.1,-9.97,-241.06
5.17,-11.1,-278.69
4.7,4.77,95.79
3.73,5.39,89.28
4.31,-0.62,-38.35
4.84,4.76,98.27
5.26,-5.62,-132.29
4.08,7.52,140.54
3.47,-4.79,-82.3
5.75,1.22,54.62
6.39,7.07,187.25
5.16,1.34,48.32
4.75,2.12,53.12
5.7,5.46,130.64
5.33,-4.11,-103.19
5.1,3.76,84.46
5.08,7.97,176.37
6.32,-0.43,-59.48
6.01,-2.66,-89.27
6.9,-0.3,-65.94
2.88,0.37,16.57
5.65,-3.1,-90.65
4.4,3.76,72.71
6.35,0.75,56.29
5.34,-2.7,-78.64
4.16,-3.78,-77.16
6.53,-1.77,-82.96
3.7,3.87,63.16
3.6,1.92,36.48
5.86,-0.91,-59.79
3.12,5.86,86.6
5.4,-4.15,-105.21
5.21,-3.16,-84.03
5.57,1.09,50.36
4.65,-6.53,-138.8
4.63,1.46,43.14
4.5,-0.22,-36.3
5.5,0.07,37.08
4.25,2.59,52.73
3.24,-6.81,-115.03
4.71,-4.59,-100.53
4.71,-15.4,-418.51
3.32,4.18,62.21
5.69,-2.82,-86.31
3.91,-5.67,-105.73
6.01,3.93,104.79
5.08,4.04,89.13
4.08,3.43,62.4
5.33,7.36,167.14
5.83,-5.98,-153.4
4.96,-4.59,-105.11
4.42,4.94,93.65
2.97,0.02,14.98
5.12,-1.08,-52.37
6.06,-2.99,-95.83
4.73,-10.43,-243.95
4.54,-2.76,-67.37
6.43,1.32,66.06
4.74,2.61,60.1
4.56,-0.59,-40.51
4.7,6.05,121.5
3.85,-0.2,-30.39
3.74,-1.12,-37.61
3.99,3.53,62.5
4.49,5.92,114.3
5.56,-2.12,-73.05
5.14,-0.65,-47.45
4.83,-4.69,-104.46
5.29,-7.39,-174.76
4.09,-4.46,-87.12
5.45,2.76,73.34
4.53,4.46,86.76
4.72,1.34,42.78
4.19,0.85,31.33
6.27,-5.0,-140.9
4.2,7.8,150.02
4.19,-1.57,-47.24
4.22,-7.69,-155.68
5.26,-0.03,-41.95
6.29,-4.02,-120.34
3.41,0.44,20.81
4.7,-0.48,-40.83
6.77,0.38,57.1
4.79,5.81,118.44
5.75,3.49,91.35
5.87,-4.12,-113.74
5.94,2.21,72.56
4.98,2.93,68.55
6.16,1.87,70.38
3.74,-0.73,-33.97
5.28,-1.44,-59.18
5.02,-3.38,-84.6
5.69,-6.69,-167.27
3.95,-7.75,-150.69
6.5,-6.97,-195.43
4.62,-6.2,-131.04
4.85,6.79,141.52
2.78,4.93,65.5
4.08,1.45,36.62
5.13,3.98,88.89
4.15,3.79,69.17
4.19,6.87,128.34
5.28,7.56,170.99
3.18,5.97,89.71
4.8,-0.02,-37.23
5.02,-2.17,-65.59
2.21,5.77,69.78
6.18,-6.33,-170.33
3.81,-5.02,-91.87
4.91,-10.32,-245.75
4.17,5.94,108.16
3.76,-3.22,-62.61
5.32,3.62,85.87
3.65,-1.44,-39.87
4.54,7.89,160.37
2.48,1.58,22.43
5.44,7.18,165.23
5.5,-4.94,-122.9
5.59,-0.91,-56.19
5.22,-0.75,-49.65
5.7,4.49,109.86
6.17,8.22,213.2
3.97,-7.94,-155.91
6.1,1.41,62.42
5.31,-10.21,-254.93
5.37,1.37,51.55
6.34,8.38,222.8
4.22,-3.06,-67.11
5.21,-6.12,-142.2
5.99,-9.14,-242.89
5.66,-2.43,-79.38
3.96,2.49,47.59
5.74,-1.11,-61.01
4.29,6.93,131.91
5.52,-6.38,-155.61
3.3,-1.94,-41.5
4.81,-3.55,-83.91
3.63,-2.05,-46.24
5.46,-4.67,-116.67
4.33,7.31,141.52
6.49,-5.49,-157.66
2.9,-1.31,-31.69
4.58,6.64,131.94
4.23,2.75,54.63
5.67,-1.9,-71.27
4.71,1.27,41.75
5.08,-2.88,-77.34
5.87,11.25,298.95
4.48,0.31,28.93
6.56,-5.43,-157.73
6.05,-8.33,-220.74
5.32,2.86,72.9
4.88,-9.36,-216.76
3.72,2.69,47.07
4.05,-2.97,-63.28
3.47,-6.98,-123.11
4.75,5.99,121.28
2.8,-8.72,-146.61
5.16,-1.34,-56.23
4.85,2.02,53.26
3.47,-10.14,-199.03
5.15,4.36,96.47
4.92,7.95,171.6
3.83,-2.46,-53.54
6.33,-3.85,-117.66
5.26,3.98,91.43
4.87,2.68,63.03
5.34,5.18,116.61
5.04,-2.73,-74.42
5.87,-0.27,-51.64
6.08,-6.71,-177.52
3.5,11.73,237.95
6.19,-1.93,-79.97
7.85,-8.19,-271.35
5.01,3.21,73.67
4.44,-2.3,-59.47
4.68,12.28,293.5
5.05,-1.85,-61.6
5.6,-4.7,-120.06
5.48,3.63,88.99
5.74,0.68,47.29
5.46,4.62,107.67
5.87,-3.27,-97.67
6.07,-4.44,-124.51
4.56,-7.9,-169.2
5.83,-2.9,-90.13
4.41,-3.43,-75.41
4.53,-5.98,-124.45
4.49,8.41,172.5
3.42,2.83,45.12
5.88,3.18,88.08
3.72,3.34,55.72
5.17,1.19,46.48
4.89,4.2,88.68
5.48,-0.93,-55.06
4.6,-5.76,-121.28
5.46,4.44,104.01
5.83,-6.87,-175.32
7.5,-2.05,-105.16
3.98,-4.22,-81.22
4.44,1.03,35.95
4.2,0.01,23.74
4.02,1.57,37.35
4.96,-7.75,-175.54
6.66,4.66,134.34
5.5,-2.34,-75.52
5.47,0.46,41.23
5.32,-0.93,-53.02
4.07,7.62,142.66
5.74,7.05,169.34
5.06,3.35,76.79
5.69,-3.15,-92.18
6.23,-0.46,-58.68
4.56,0.51,31.71
4.04,-4.51,-86.97
5.13,-10.72,-265.34
5.29,2.9,73.05
5.83,-2.93,-90.73
3.16,-7.2,-121.48
4.64,4.17,83.6
6.27,2.37,80.65
3.1,6.53,98.69
5.45,4.22,99.5
5.88,5.6,137.73
5.92,-15.18,-459.1
5.21,-7.19,-167.65
5.58,-4.48,-115.04
4.3,9.74,203.04
3.33,4.85,72.9
5.85,2.6,77.45
4.24,-3.73,-77.56
3.98,-0.69,-35.83
5.15,0.69,40.14
2.79,3.77,49.14
3.53,2.57,43.18
6.42,-2.72,-97.51
4.18,12.49,283.77
6.23,3.83,107.29
4.69,-10.82,-254.83
5.81,-8.86,-229.16
5.25,-4.73,-113.62
4.45,-4.24,-89.47
5.6,3.08,81.32
4.76,-3.71,-85.81
4.25,0.87,32.19
6.11,4.12,110.82
5.73,5.18,125.12
5.28,2.17,61.5
5.11,-0.8,-48.86
5.99,5.59,139.97
4.25,-0.86,-40.17
3.42,7.6,127.41
4.67,0.17,29.4
5.18,10.98,266.99
2.98,4.84,67.03
5.0,4.84,102.8
6.06,-1.6,-72.53
4.46,-5.63,-115.83
3.33,6.42,101.09
4.87,-2.63,-70.16
5.19,-4.57,-109.27
6.94,2.56,96.23
5.66,2.65,75.04
4.5,-7.08,-147.94
4.39,-2.92,-67.32
4.3,-1.7,-49.98
4.63,-1.33,-49.48
3.52,-1.58,-39.97
6.61,1.7,75.07
3.56,-1.37,-38.37
5.82,5.81,141.24
4.75,-1.4,-51.83
6.74,-1.42,-80.58
5.9,-5.73,-149.38
5.78,1.84,64.02
5.05,-1.03,-51.01
5.34,-8.15,-195.82
4.13,-6.22,-121.03
5.85,-7.91,-203.26
5.21,2.52,65.74
6.03,2.73,82.78
5.37,-12.99,-351.23
3.26,0.31,18.73
4.33,-6.51,-131.63
4.22,-0.44,-35.7
6.09,-4.16,-118.94
5.23,0.44,38.15
4.97,-8.37,-191.95
5.0,0.33,34.31
5.66,5.0,119.77
3.34,0.36,19.68
4.49,1.04,36.54
5.86,6.28,153.46
4.57,1.78,46.24
4.25,-11.77,-270.56
5.98,1.57,63.06
4.48,-0.94,-43.44
4.92,3.56,78.0
4.37,3.49,67.87
4.74,-11.59,-280.62
6.21,-1.9,-79.86
5.58,-11.0,-288.87
5.91,-8.73,-228.47
7.35,-5.04,-167.41
3.85,3.51,60.2
4.96,0.27,33.32
3.21,4.79,70.08
5.43,-2.71,-80.17
5.6,5.17,122.02
5.1,4.65,101.01
5.36,5.62,126.53
2.53,-0.97,-26.25
5.47,3.05,78.45
3.54,0.33,20.91
6.48,3.51,105.73
5.54,-2.73,-82.35
6.03,-0.38,-55.08
3.88,-1.3,-40.77
6.84,-0.96,-74.79
5.47,-1.75,-66.11
3.85,0.87,28.29
6.54,2.38,85.55
3.84,3.83,64.86
4.78,-0.11,-37.94
5.53,0.44,41.69
7.03,-9.53,-288.24
4.84,-4.34,-98.23
6.01,-0.66,-58.47
5.03,1.03,42.68
5.31,4.78,107.76
5.71,-6.65,-166.79
5.78,3.8,97.74
5.43,-7.61,-184.08
5.77,-3.12,-92.94
4.11,-0.19,-32.47
5.33,4.25,97.65
5.03,5.38,114.46
4.65,-1.69,-54.24
5.33,1.84,57.5
4.0,-9.52,-196.83
5.36,-1.26,-57.76
7.44,4.08,138.84
5.76,6.93,166.96
5.24,-3.19,-85.08
5.84,-4.0,-110.88
5.13,-4.58,-108.32
5.96,-4.28,-118.87
4.85,-1.53,-54.73
4.04,-0.09,-31.07
5.59,10.62,268.67
5.36,7.33,167.03
2.92,0.39,16.97
3.71,-3.66,-68.28
3.4,-3.86,-66.7
4.57,5.08,99.08
4.77,2.36,56.96
4.26,-3.9,-80.57
3.52,0.67,23.56
4.31,2.97,59.12
6.81,1.95,82.72
5.34,4.29,98.69
5.5,2.48,69.69
4.84,-4.86,-108.05
6.1,-2.17,-82.38
3.65,3.91,63.16
4.23,-0.75,-38.8
6.09,-6.87,-182.16
3.87,-0.03,-29.21
5.85,-1.89,-73.86
6.12,-0.51,-57.99
5.79,10.88,283.94
4.7,-1.55,-53.03
3.78,5.9,99.72
3.09,6.21,92.49
3.92,2.71,50.05
6.33,-3.21,-104.96
6.19,-2.79,-94.48
5.08,1.63,51.02
3.9,-1.42,-42.25
4.49,-4.6,-96.55
5.34,-1.09,-55.36
3.89,2.22,43.32
4.02,5.28,92.44
5.51,-4.77,-119.83
4.35,-7.85,-162.79
4.37,-2.76,-64.81
4.84,-0.26,-40.05
4.04,12.01,263.51
4.25,6.09,112.83
6.8,8.17,230.09
3.16,-4.54,-73.33
4.03,-2.08,-51.33
4.36,0.28,27.57
5.07,-8.48,-197.55
6.77,-1.85,-88.25
4.98,2.74,65.62
2.43,-2.32,-36.5
3.66,5.98,99.0
4.03,-0.22,-32.12
5.03,0.56,37.22
6.77,2.74,96.5
5.13,8.83,200.69
4.49,-5.05,-104.92
4.88,-6.24,-137.73
6.21,1.92,72.07
3.18,-7.16,-120.84
3.42,-4.96,-84.25
5.25,-4.85,-115.99
5.66,0.4,42.71
5.64,0.33,41.72
4.71,1.38,43.08
4.75,4.05,83.41
4.73,-4.31,-95.69
5.81,-2.86,-89.11
4.52,0.81,34.44
3.76,-2.66,-55.24
5.32,-2.32,-72.37
4.79,2.35,56.95
5.71,7.6,182.97
6.31,-7.35,-200.55
4.02,-1.76,-47.35
4.88,-0.72,-45.31
3.6,-1.95,-44.7
5.46,-7.37,-178.63
3.75,2.4,43.85
2.37,-0.6,-22.82
4.9,2.88,66.44
5.91,4.5,114.42
5.02,-1.33,-54.3
5.99,-4.88,-132.14
5.32,7.57,172.06
3.99,6.03,106.51
4.5,1.54,42.45
5.2,1.69,53.51
5.66,-1.41,-63.95
6.05,3.46,96.4
5.19,-1.39,-57.31
7.01,-0.14,-65.01
6.32,-2.16,-85.87
4.11,-2.36,-55.83
2.24,-1.2,-25.81
4.84,4.43,91.95
6.27,-3.95,-118.62
5.17,-0.26,-43.41
6.28,-6.97,-189.58
5.29,-7.63,-180.79
5.91,-2.2,-79.85
5.4,5.67,128.59
4.58,5.82,114.07
4.5,5.32,102.48
5.71,-1.6,-67.41
4.34,0.54,29.79
4.28,-1.57,-48.24
5.44,-3.4,-92.15
4.61,-12.58,-309.26
6.82,-4.97,-152.91
3.86,2.07,41.22
4.3,5.11,94.41
4.12,1.18,34.11
5.85,5.67,138.82
3.23,4.95,72.89
4.02,-0.16,-31.47
5.06,-5.96,-135.39
4.33,4.95,92.05
5.75,5.0,121.61
6.47,5.13,140.45
6.19,-4.16,-121.11
3.07,2.96,42.27
6.39,-5.7,-159.98
5.51,7.53,176.08
5.02,4.64,99.29
2.57,-4.62,-65.75
5.66,-7.92,-198.34
4.02,6.66,120.14
4.82,-4.48,-100.55
5.21,5.3,116.48
4.86,-9.12,-209.61
5.73,4.85,118.0
4.17,-9.42,-198.73
5.73,-5.2,-133.5
4.34,0.26,27.08
4.72,4.23,86.1
4.74,0.3,31.39
5.86,-9.24,-241.89
6.36,-2.24,-88.01
5.45,-2.2,-72.49
4.03,-10.23,-217.23
4.07,-2.6,-58.48
2.97,3.25,44.78
4.65,-8.11,-176.75
5.51,9.84,241.59
5.85,-5.78,-149.28
4.2,-5.1,-100.55
7.33,0.02,60.06
4.41,-6.58,-134.59
5.53,-0.78,-53.72
5.96,-3.32,-100.11
5.66,2.09,66.04
4.96,2.02,54.68
5.66,11.04,284.98
5.73,-0.48,-52.62
3.06,3.38,47.47
3.9,6.25,109.07
4.35,7.23,140.03
5.13,4.24,93.86
4.57,-0.07,-35.52
4.53,-8.28,-178.22
4.65,2.92,63.22
4.5,2.82,59.54
5.37,-1.0,-54.61
4.13,4.28,76.69
4.65,11.77,275.66
5.25,11.03,271.2
5.37,1.29,50.3
6.84,-3.05,-111.75
5.92,-3.05,-94.32
5.5,-1.92,-68.97
3.61,0.48,22.75
3.56,-0.35,-29.33
3.78,-9.35,-186.6
7.09,0.05,57.06
4.08,-3.37,-69.59
6.62,3.44,107.07
5.81,-11.57,-316.03
5.25,3.9,89.84
4.51,-3.19,-73.28
6.22,-10.18,-283.2
5.95,7.06,175.2
5.06,1.21,45.21
6.75,5.41,153.84
7.19,4.0,131.15
4.1,-10.21,-218.65
3.88,3.29,57.33
3.33,-2.8,-51.6
6.17,-1.72,-76.26
5.08,5.56,119.08
3.73,0.37,22.81
1.73,-2.8,-34.44
5.16,1.82,54.71
5.09,-0.82,-48.99
4.52,5.28,102.1
5.86,2.48,75.62
5.82,9.06,227.34
4.05,1.62,38.12
5.99,4.43,114.71
4.55,1.32,40.44
5.28,-4.48,-109.25
3.82,-6.83,-127.27
4.35,-2.88,-66.2
5.16,1.59,51.58
6.19,6.5,166.85
3.33,2.14,35.93
5.23,-3.11,-83.53
5.49,3.5,86.85
3.87,-0.35,-31.76
5.99,10.08,264.22
6.34,2.75,88.53
6.64,2.03,81.21
4.41,5.36,101.44
3.94,-12.67,-289.79
5.55,3.66,90.79
5.56,4.95,116.41
4.58,-9.77,-219.96
5.63,-6.68,-165.57
6.46,1.73,73.01
5.43,5.57,127.01
3.81,0.88,27.99
4.46,-0.01,-33.93
5.69,0.13,39.9
4.24,-2.51,-59.57
3.6,-5.5,-96.91
6.27,-4.35,-126.93
4.16,3.47,64.18
5.24,6.71,148.95
5.28,2.42,65.25
5.14,1.86,54.97
4.96,2.9,67.72
5.12,4.11,91.15
6.57,-7.35,-207.71
5.03,-3.14,-80.68
3.72,1.61,34.47
4.86,3.54,76.43
6.23,-1.12,-68.08
6.13,-6.14,-164.69
2.92,-8.42,-142.51
5.38,-5.08,-123.44
4.17,4.41,79.61
6.12,-3.53,-106.99
4.17,-1.56,-46.81
5.51,0.88,46.79
5.0,-1.08,-50.94
5.66,-3.69,-101.44
4.54,14.31,361.17
4.51,3.68,73.17
4.36,-0.62,-38.83
4.28,1.35,37.72
3.7,4.88,79.61
4.85,-10.05,-236.04
5.73,0.18,40.87
5.11,-4.51,-106.66
4.48,-1.05,-44.58
4.36,0.98,34.49
4.58,4.46,87.74
5.98,-5.34,-142.22
5.9,-0.88,-59.89
5.85,2.5,75.69
5.83,-5.46,-141.64
4.88,-1.15,-50.33
2.74,-5.17,-76.52
6.4,4.54,125.67
4.93,-1.27,-52.37
5.99,1.08,55.94
4.09,0.08,23.38
7.45,10.76,337.63
4.77,4.94,100.25
4.16,-6.43,-126.04
4.55,-6.15,-128.47
3.91,1.99,40.78
4.43,-1.7,-51.61
3.67,-1.64,-42.2
5.04,10.86,259.0
2.8,-2.5,-42.16
4.24,-5.06,-100.45
4.47,3.69,72.49
6.7,2.38,88.39
3.3,8.42,143.26
2.95,-1.59,-34.63
5.27,5.82,129.01
4.67,-3.0,-72.91
4.39,-7.61,-158.0
4.8,0.97,39.29
4.66,1.9,48.94
4.5,4.06,79.29
4.17,1.17,34.56
5.35,1.52,53.09
5.74,1.22,54.47
6.02,-6.47,-169.94
7.04,5.06,152.55
5.09,4.81,104.02
6.38,2.17,79.24
5.14,3.24,76.35
6.05,-6.86,-180.73
4.66,-5.64,-120.07
4.81,-3.58,-84.38
5.71,-3.46,-98.19
5.75,6.9,166.24
3.97,-3.79,-74.27
5.67,6.5,154.08
2.64,0.66,16.95
5.23,5.73,126.3
4.82,0.14,30.62
5.04,-2.11,-65.09
5.41,-1.01,-55.13
4.44,1.98,47.29
5.97,-3.78,-109.17
4.38,-1.22,-45.31
4.92,-0.62,-44.72
5.72,-1.17,-61.44
4.06,-10.62,-229.62
6.48,1.42,68.4
4.38,5.23,98.17
5.1,-11.06,-275.03
4.41,1.48,40.79
4.66,-1.1,-47.22
4.13,-19.15,-556.08
4.02,-2.14,-51.93
4.11,1.83,41.29
6.32,3.94,111.3
6.18,-4.22,-122.08
3.92,-3.89,-74.86
5.5,-3.97,-103.69
4.92,3.15,71.02
4.4,-1.56,-49.57
5.63,8.37,202.01
6.13,-4.37,-124.1
4.34,-0.63,-38.64
6.05,-1.4,-69.42
6.96,3.3,111.26
5.38,-6.54,-156.03
5.16,3.35,78.42
4.65,8.16,170.3
5.1,-11.81,-299.78
4.35,0.67,31.22
4.54,3.78,75.23
6.22,2.18,76.57
3.87,-7.87,-151.8
4.81,-6.25,-136.47
4.56,5.2,101.3
4.64,-10.17,-233.25
4.28,1.8,42.95
5.42,-0.7,-51.4
5.83,-2.6,-85.03
3.95,-0.47,-33.58
3.32,0.36,19.57
5.6,-4.68,-119.53
4.12,1.06,32.9
6.46,-10.37,-296.98
5.27,4.04,92.78
5.49,2.39,68.08
4.15,3.1,58.6
3.96,-2.49,-55.65
4.6,-3.66,-82.35
3.06,0.57,19.21
4.47,-5.56,-114.66
5.06,-0.02,-39.81
6.2,6.51,167.6
5.74,0.46,44.56
5.52,2.71,73.68
4.33,-2.89,-66.17
5.48,8.86,211.64
4.54,-0.86,-43.14
5.93,-0.88,-60.45
3.24,-0.3,-26.51
3.98,1.41,35.07
3.56,-5.66,-98.87
4.99,-5.97,-134.22
4.13,3.43,63.24
5.8,-1.72,-70.58
3.3,5.29,79.78
5.14,1.14,45.49
6.86,-4.9,-152.3
4.63,7.13,144.26
3.8,-5.14,-93.97
3.95,7.35,133.68
6.39,0.29,50.61
4.84,11.8,282.93
4.92,1.08,42.1
5.06,4.61,99.43
4.27,10.55,225.78
6.62,5.12,143.74
3.07,5.4,77.73
5.99,2.02,70.16
5.8,3.62,94.75
5.6,8.52,205.31
3.76,0.54,24.46
6.0,-8.95,-237.41
4.1,-1.06,-40.62
4.36,-0.59,-38.56
4.6,0.58,32.86
5.36,3.39,82.52
7.46,-1.58,-95.69
3.62,0.14,20.16
3.58,7.51,129.15
5.43,7.06,162.14
3.12,1.17,24.42
4.39,5.81,110.06
4.12,2.36,48.08
2.43,5.08,62.4
4.99,-3.3,-82.73
5.67,-8.04,-201.96
4.39,2.91,59.3
4.88,-6.71,-148.39
4.97,0.7,38.14
5.95,0.19,43.64
5.87,-0.04,-48.92
6.23,-1.13,-68.17
4.26,-3.08,-67.85
3.77,3.48,58.63
5.17,-3.05,-81.57
4.38,2.58,54.44
6.7,1.35,70.77
7.51,1.95,95.54
2.44,9.11,139.45
3.76,2.38,43.7
5.97,-1.2,-65.46
4.32,5.12,95.23
5.38,-1.02,-55.03
5.77,1.5,58.84
5.11,-5.2,-120.25
4.58,0.1,27.92
4.25,8.04,156.89
5.69,8.37,203.88
5.38,2.83,73.34
2.97,-5.36,-83.29
3.7,-4.62,-83.14
5.32,-3.09,-84.8
6.38,1.92,74.93
4.04,-0.06,-30.8
6.65,1.19,67.49
4.92,-4.16,-96.35
4.45,-6.02,-123.55
5.05,4.6,99.05
5.66,-7.45,-186.03
7.32,-2.43,-109.13
4.35,7.7,151.09
4.51,3.23,65.95
4.08,-6.02,-116.0
4.86,-5.89,-129.59
5.49,5.54,127.67
4.44,-5.08,-104.59
7.25,-1.42,-89.22
5.31,0.45,39.2
6.44,4.67,129.33
5.98,-3.92,-112.02
5.06,8.43,188.0
5.16,3.87,87.65
4.08,-3.76,-75.57
3.89,-4.78,-89.18
6.69,-2.1,-91.26
4.22,6.2,114.5
5.94,8.82,224.03
4.83,-1.09,-49.03
5.33,7.29,165.27
3.33,4.14,61.9
6.33,-1.37,-73.3
5.11,8.04,178.88
6.15,0.36,48.47
3.75,-1.18,-38.35
5.49,5.31,122.64
3.73,0.59,24.64
5.99,6.2,154.44
3.26,2.03,33.95
3.87,-3.64,-70.31
4.46,-2.87,-67.73
5.05,1.29,46.26
5.7,-4.12,-110.51
3.85,0.09,21.53
6.56,7.4,200.9
5.68,-15.0,-441.47
5.94,-1.45,-68.63
4.3,-0.02,-32.67
5.31,2.52,67.34
4.15,-3.57,-73.64
5.34,-1.47,-60.39
4.86,-2.67,-70.8
6.5,-2.56,-96.01
6.04,-5.45,-145.86
4.3,-2.3,-57.63
4.94,4.9,102.81
3.53,-0.78,-32.55
5.18,-3.31,-86.02
4.55,-6.21,-129.8
3.18,-3.9,-64.09
7.11,-0.54,-72.51
3.72,3.18,53.71
6.76,-1.22,-77.66
5.67,-4.1,-109.38
5.05,9.24,210.31
4.24,-4.17,-84.61
5.35,8.56,199.49
5.22,-5.11,-120.58
5.39,0.33,38.68
5.33,-1.09,-55.23
3.45,-14.26,-327.66
5.51,-1.18,-58.67
5.55,1.73,58.9
3.23,-4.23,-69.67
3.71,1.15,29.6
4.4,-4.29,-89.45
5.06,-5.26,-120.43
4.64,-4.16,-91.48
4.79,-4.22,-95.09
4.45,0.27,28.28
4.6,-2.47,-64.02
5.58,-1.13,-59.04
5.16,-3.53,-89.4
5.73,7.17,172.22
5.71,1.05,51.76
4.65,0.28,30.27
3.73,0.3,22.19
5.29,2.57,67.68
4.1,-1.31,-43.24
3.21,3.43,50.16
5.29,-9.27,-225.89
6.27,0.85,56.67
4.73,1.15,40.48
5.18,-1.04,-52.66
4.76,3.16,68.83
5.36,-1.43,-60.12
5.74,-0.38,-51.53
3.62,-0.03,-27.33
3.88,2.76,49.99
3.95,0.51,25.87
5.45,4.33,101.68
5.08,-5.23,-120.33
3.34,-2.55,-48.74
4.27,-9.97,-216.86
5.36,-2.6,-77.37
3.95,-0.66,-35.21
4.97,-1.67,-58.12
6.65,2.96,98.27
4.1,0.13,23.89
4.61,-2.51,-64.74
4.73,-2.59,-67.56
6.04,-0.43,-55.95
6.15,-4.11,-119.19
5.58,0.07,37.96
5.74,-1.49,-66.26
5.65,5.39,127.76
4.57,3.22,66.7
5.59,6.84,160.69
6.52,-3.12,-106.88
5.14,2.14,59.01
2.65,7.68,112.78
7.49,4.82,157.59
6.28,0.62,53.59
4.04,-4.66,-89.77
6.07,-3.15,-99.05
4.45,-5.55,-113.94
5.23,-1.32,-56.88
4.78,-8.08,-179.61
4.45,1.19,37.83
5.01,1.98,54.83
6.5,3.97,115.47
5.34,-0.49,-47.95
3.58,-8.31,-155.52
4.95,-6.29,-140.39
4.64,2.22,53.0
5.4,1.34,51.36
3.61,-5.76,-101.79
5.57,4.1,99.47
6.1,6.67,169.15
4.43,-0.16,-35.04
4.53,6.43,126.25
3.85,2.52,46.51
4.97,3.19,72.56
5.65,1.38,55.49
6.12,6.32,160.71
3.54,-2.7,-52.82
3.69,7.44,129.88
4.38,-3.47,-75.63
4.27,-0.35,-35.39
4.83,-3.75,-87.67
4.62,-3.32,-77.07
4.02,-0.09,-30.9
4.47,-2.54,-63.15
4.43,10.37,225.13
4.04,-1.34,-42.87
5.53,5.09,118.79
4.17,0.92,31.94
7.27,0.15,61.09
6.77,11.38,335.67
5.32,-0.24,-44.88
5.75,3.37,89.13
